datetime,trw_high,trw_low,y_hat_high,y_hat_low
2015-12-01 14:30:00,22.7775,21.88,22.836476807033627,22.36330988727866
2015-12-03 14:30:00,22.39,21.1725,21.617913099797896,20.533921053771817
2015-12-07 14:30:00,21.77,21.06375,22.07816588885404,21.445494769967414
2015-12-09 14:30:00,21.56,20.8625,21.422909001206467,20.467648919435522
2015-12-11 14:30:00,20.1875,19.295075,20.457278162364382,19.360933708752327
2015-12-17 14:30:00,20.46,19.5375,20.986168284138618,20.104368587175642
2015-12-24 14:30:00,21.1375,20.7375,21.650678220719207,21.015481862847455
2015-12-29 14:30:00,21.73945,21.29,21.918794132987422,21.544527451880146
2016-01-07 14:30:00,18.2725,17.1075,18.35840267290554,17.524135966031775
2016-01-15 14:30:00,16.6225,15.63,16.432086803000526,15.658755755422868
2016-01-19 14:30:00,15.9475,14.29585,16.436715965423275,15.637876132274076
2016-01-21 14:30:00,16.755025,16.29,16.12351561951875,15.40316787569823
2016-01-29 14:30:00,17.715,16.975,18.002830443063043,16.920593864242246
2016-02-24 14:30:00,17.815,17.0925,16.95164463699443,16.316762187831202
2016-03-04 14:30:00,19.325,18.8125,19.429339677248038,18.676145745656996
2016-03-07 14:30:00,18.9975,18.5075,19.46410592147907,18.709917435219133
2016-03-21 13:30:00,20.825,20.33,20.780219275618915,20.343126990197263
2016-03-24 13:30:00,20.4,20.0625,20.288360213360725,19.932029918302163
2016-03-30 13:30:00,21.1675,20.84,21.264186977429823,20.76586368497391
2016-04-08 13:30:00,21.0175,20.3725,20.904855732994243,20.34619715682492
2016-04-11 13:30:00,21.0675,20.3175,20.878640622272044,20.34619715682492
2016-04-20 13:30:00,22.3,21.79305,22.40452295314315,22.01810133372503
2016-04-25 13:30:00,22.055575,21.702525,21.703313281738577,21.391544288508527
2016-04-29 13:30:00,21.62,21.0825,21.441793477688588,20.738917716103494
2016-05-02 13:30:00,21.1875,20.72,21.693688562580256,21.241776420984113
2016-05-05 13:30:00,20.86,20.29585,20.914427531322612,20.251586016128666
2016-05-11 13:30:00,21.3675,20.7175,21.64569502254887,20.90631448673339
2016-05-18 13:30:00,20.4375,19.9075,20.92014022499712,20.270663692144087
2016-05-23 13:30:00,21.545,20.9175,20.88217912561413,20.280302975305684
2016-05-25 13:30:00,22.0,21.775,22.203916301694637,21.686337814697335
2016-05-26 13:30:00,22.1575,21.927525,22.193521664351746,21.701689627729976
2016-05-27 13:30:00,22.31,21.835075,22.428287390878033,21.97406775129681
2016-06-02 13:30:00,22.3,21.7175,22.666347718564484,21.9605943253988
2016-06-08 13:30:00,22.781725,22.4525,23.119820547526203,22.680353097060255
2016-06-09 13:30:00,22.337475,21.881999999999998,23.115498762392342,22.66150246760368
2016-06-27 13:30:00,20.1325,19.54,19.64124673664893,18.581948653377374
2016-07-08 13:30:00,23.455,23.1025,23.286033710568727,22.85411952485125
2016-07-20 13:30:00,24.4875,23.99275,24.42498910013543,24.16559907588063
2016-07-26 13:30:00,24.5,23.9375,24.37898257280669,24.002959120959208
2016-07-29 13:30:00,24.61375,24.195,24.765908103248247,24.166372204270335
2016-08-03 13:30:00,24.3075,23.995,24.23689761638828,23.73001735964572
2016-08-04 13:30:00,24.79,24.4075,24.23689761638828,23.61808924624768
2016-08-08 13:30:00,24.97,24.655,24.76893631594037,24.242208990681554
2016-08-11 13:30:00,24.945,24.707275,24.82150171288667,24.342591641670534
2016-08-12 13:30:00,25.215,25.0025,24.82150171288667,24.289368638604913
2016-08-16 13:30:00,24.87975,24.365,24.894215361020958,24.354223607816085
2016-08-17 13:30:00,25.0,24.765875,24.888344439293572,24.397135644963438
2016-08-22 13:30:00,25.2275,24.9925,24.821835664706608,24.33610563843424
2016-08-25 13:30:00,25.0425,24.0825,24.781408535666486,24.280134179028515
2016-09-12 13:30:00,23.62,22.7475,24.37275622344624,23.30561864129769
2016-09-16 13:30:00,23.855,23.25,23.650345997520485,23.105566074952026
2016-09-22 13:30:00,24.5025,24.1725,24.857286463668505,24.401709243606494
2016-09-23 13:30:00,23.945,23.5425,24.50530434566815,24.15292663523654
2016-09-26 13:30:00,24.0875,23.4125,24.1302141602672,23.445534806883803
2016-10-04 13:30:00,24.205,23.9375,24.31803995917811,23.69302594174716
2016-10-06 13:30:00,24.2525,23.55,24.35082173326605,23.72237901976956
2016-10-07 13:30:00,24.38,24.1375,24.375002790134175,23.79726846217946
2016-10-13 13:30:00,23.685,23.145,23.33518291319834,22.80748504951998
2016-10-18 13:30:00,23.65,23.323725,23.55802997576091,23.048503081880494
2016-10-19 13:30:00,23.615,23.15,23.749525414679407,23.107792140814038
2016-10-25 13:30:00,23.565,23.08,23.79511150879182,23.270856133722102
2016-11-01 13:30:00,22.465,21.875,22.781610130812137,21.96935000951963
2016-11-02 13:30:00,22.19,21.635,22.324854959666688,21.646219259564884
2016-11-07 14:30:00,23.6125,22.8325,23.322076807526848,22.809250048856022
2016-11-08 14:30:00,24.37,22.79,23.758444427109154,22.99487758078162
2016-11-18 14:30:00,25.3925,24.9975,25.129444899098992,24.44694776226575
2016-11-28 14:30:00,25.8125,25.3675,25.703046109119324,25.10470789499982
2016-11-30 14:30:00,25.5575,25.020025,26.2424414053543,25.06957706344758
2016-12-05 14:30:00,25.9,25.525,25.709833931402752,25.059711882335435
2016-12-07 14:30:00,27.295,26.784975,26.34081707242417,25.104789971752297
2016-12-08 14:30:00,27.5875,27.175,27.629584296648606,26.59827216253631
2016-12-12 14:30:00,28.2531,27.76,28.128594715957064,27.768560782632743
2016-12-19 14:30:00,28.075,27.8291,28.121410826584277,27.77354195062432
2016-12-27 14:30:00,28.0425,27.2025,28.108469735473633,27.804668554843207
2016-12-30 14:30:00,27.744975,27.05105,27.597605910510833,26.50465751746155
2017-01-04 14:30:00,28.0175,27.616025,28.108469735473633,27.707476514894974
2017-01-09 14:30:00,28.3207,27.7925,28.42008304785426,27.812742041999762
2017-01-10 14:30:00,28.185,27.6375,28.108469735473633,27.600759955972805
2017-01-17 14:30:00,28.05,27.7325,28.232925661397058,27.67846103330175
2017-01-19 14:30:00,28.2325,27.775,28.44545855465924,27.741750400127742
2017-01-24 14:30:00,29.065,28.67,28.139716164006,27.79076276654781
2017-02-13 14:30:00,30.605,29.99,31.1816249274595,29.399765540861548
2017-02-24 14:30:00,31.9725,31.6025,31.997500208968205,31.51271607247851
2017-03-01 14:30:00,32.8875,32.325,32.73778982564992,32.871643647031235
2017-03-15 13:30:00,32.669975,32.225,32.48045357966307,31.62482530676736
2017-03-24 13:30:00,30.91,30.0,31.38621801527392,30.67546477327133
2017-03-27 13:30:00,31.637475,30.62,31.170012303524185,30.65242831418161
2017-03-29 13:30:00,31.93,31.4425,31.85281073976407,31.344900180969468
2017-03-30 13:30:00,31.9062,31.58,31.897555343750856,31.491310468004492
2017-04-17 13:30:00,31.0375,30.482525,31.173418283805148,30.092553499805625
2017-04-20 13:30:00,31.3275,30.87,31.43833619242378,30.106699047071114
2017-04-24 13:30:00,32.7825,32.325,31.576060062861952,31.452017178026683
2017-04-25 13:30:00,33.025,32.545,32.70005548704344,32.450408600143945
2017-04-26 13:30:00,32.78,32.385275,33.168957051652114,32.90098934899635
2017-04-28 13:30:00,32.86,32.4601,32.630991813322034,32.216655372037096
2017-05-02 13:30:00,32.655,32.25,32.710944998788314,32.450408600143945
2017-05-04 13:30:00,33.04,32.64,32.61535531372818,32.20163162808502
2017-05-10 13:30:00,32.98,32.4,33.14277294226479,32.8926532989478
2017-05-11 13:30:00,32.8299,32.6,33.13357603138284,32.89847118512486
2017-05-15 13:30:00,33.42,32.99,33.33760606089703,32.834043485112815
2017-05-17 13:30:00,32.17,31.26,32.55332359218856,31.58268822284399
2017-05-19 13:30:00,32.95,32.59,32.950584493496095,31.703903335115868
2017-05-25 13:30:00,33.841,33.67,33.94690501706952,33.9326236220407
2017-06-01 13:30:00,34.85,34.3259,34.55538644572779,34.14084317778664
2017-06-02 13:30:00,34.827,34.618,34.726896362301304,34.18953476640503
2017-06-08 13:30:00,35.1199,33.82,34.677414075125704,34.26905486629438
2017-06-12 13:30:00,34.94,34.51,34.630891048891364,34.134772081333175
2017-06-13 13:30:00,35.05,34.37,35.092836274871225,34.47231735165372
2017-07-10 13:30:00,34.39,33.6711,34.63988914557951,34.10952589487895
2017-07-25 13:30:00,36.61,36.305,36.62385340134795,36.0803010927729
2017-08-08 13:30:00,36.32,35.77,37.301502388062566,36.59289004136052
2017-08-14 13:30:00,36.13,35.7654,35.95164420433169,35.50188042095666
2017-08-29 13:30:00,35.709,34.98,35.262285240252844,34.11389368673345
2017-09-01 13:30:00,36.2,35.07,36.56030659124613,36.24082643771312
2017-09-08 13:30:00,36.94,36.39,35.699245187886596,35.64871017493516
2017-09-13 13:30:00,37.3819,37.061,37.36602102248306,36.746803707702995
2017-09-26 13:30:00,37.96,37.2484,37.55360208899718,36.60465965917038
2017-09-28 13:30:00,38.3,37.79,38.150167167176924,37.26288307918207
2017-10-04 13:30:00,39.84,39.2572,38.74655263235653,37.872703615817215
2017-10-17 13:30:00,40.39,40.18,40.19943081089522,39.895863680263886
2017-10-19 13:30:00,40.91,40.59,40.478164951932236,39.711900923357895
2017-10-26 13:30:00,41.24,40.44,40.21932416183709,40.14743499400483
2017-10-30 13:30:00,41.02,40.7284,41.38488867301772,40.551042374254315
2017-11-02 13:30:00,41.4999,40.93,41.38488867301772,40.56840440152853
2017-11-21 14:30:00,42.1867,41.91,42.320575840866525,41.50764317810932
2017-11-27 14:30:00,43.5,42.4175,43.00033410941236,41.9942718967646
2017-11-28 14:30:00,43.86,43.15,43.76849648257234,42.70493802215745
2017-12-07 14:30:00,44.75,44.34,44.102415377081215,43.27094206148582
2017-12-14 14:30:00,44.52,43.72,44.02613637786696,43.09764739789687
2017-12-15 14:30:00,45.295,44.99,44.66488181177142,43.962055169933464
2017-12-20 14:30:00,45.059,44.52,44.912672908903374,44.31771934852934
2018-01-02 14:30:00,46.0899,45.25,45.86712474825582,44.67864531885908
2018-01-16 14:30:00,50.91,49.4,49.654627406876436,48.627487517442546
2018-01-26 14:30:00,54.3982,53.301,55.53383782001611,52.60483867458471
2018-02-01 14:30:00,50.861000000000004,48.22,52.056360411438135,50.03633097459942
2018-02-06 14:30:00,46.25,43.91,45.23614979005233,42.1077500766023
2018-02-20 14:30:00,47.02,44.62,46.86168040144132,44.96691050656844
2018-02-22 14:30:00,46.98,45.27,46.072227309076055,44.82609653161592
2018-02-26 14:30:00,49.169,46.78,49.4565063883966,47.97621373627967
2018-03-05 14:30:00,46.11,45.04,45.9646627519686,44.862937652379934
2018-03-13 13:30:00,48.42,46.69,48.315899894116484,45.386310913093325
2018-03-15 13:30:00,47.599,46.96,47.40319123203595,45.32573320758956
2018-03-23 13:30:00,42.318999999999996,39.580999999999996,41.08487139596426,37.29248180795035
2018-03-27 13:30:00,40.92,39.02,42.09009798967182,38.415922328668415
2018-03-28 13:30:00,42.09,39.8193,40.52144105231691,37.7059578551141
2018-03-29 13:30:00,41.12,37.12,42.22606420127245,39.87483995162148
2018-04-02 13:30:00,40.16,38.11,40.37789660479151,37.43785011206366
2018-04-04 13:30:00,42.589,41.4934,41.686871409891296,39.19521867116478
2018-04-10 13:30:00,42.02,40.94,42.25885336418431,40.79844484410428
2018-04-16 13:30:00,44.41,43.38,43.51370396265624,42.41295861967052
2018-04-18 13:30:00,43.94,42.89,44.874899737757644,43.63452289058085
2018-04-20 13:30:00,42.94,41.721000000000004,43.30169688340235,41.144552352406656
2018-04-25 13:30:00,42.54,41.1998,41.47117501654152,39.59494596200904
2018-04-26 13:30:00,42.6,41.7201,42.33588307978079,40.87428945251269
2018-04-30 13:30:00,41.5,40.13,42.5772255477098,40.7219845182102
2018-05-04 13:30:00,42.8,41.91,41.901325438536745,40.23103744699564
2018-05-14 13:30:00,44.48,43.74,45.54898127701158,44.480661278915335
2018-05-15 13:30:00,45.02,44.23,44.85483642451163,44.09126562960122
2018-05-18 13:30:00,45.6,44.93,44.79418556944956,44.10789466466806
2018-05-30 13:30:00,44.76,43.65,45.17232573938704,44.61062990105463
2018-05-31 13:30:00,45.41,44.65,44.285500746032035,43.50773043779199
2018-06-01 13:30:00,46.03,45.58,45.832359849915264,44.666339224598936
2018-06-07 13:30:00,47.53,46.73,47.67090976695894,46.52871841025738
2018-06-12 13:30:00,48.1593,47.305,47.94331739209042,46.68036671607833
2018-06-13 13:30:00,48.06,47.42,47.66667908478274,46.510353553888784
2018-06-14 13:30:00,47.74,46.64,47.85637530203883,46.58623687373335
2018-06-15 13:30:00,47.32,46.4167,47.59024991344047,46.48619185727889
2018-06-26 13:30:00,45.75899999999999,43.47,45.314879387979175,43.94802773067985
2018-06-27 13:30:00,44.7,43.11,44.56016711573814,43.229543748900234
2018-07-05 13:30:00,46.62,45.071000000000005,46.30674833049567,44.82269623076528
2018-07-06 13:30:00,47.69,46.98,46.77293961258616,45.16392479462754
2018-07-23 13:30:00,49.96,48.95,49.622558456447535,49.065687217931966
2018-07-24 13:30:00,50.9146,49.32,50.24694352592605,49.63239748742504
2018-07-25 13:30:00,50.78,50.22,51.101441982747964,49.840227182542975
2018-07-26 13:30:00,50.58,48.76,51.09796765829986,49.82050695918719
2018-07-27 13:30:00,49.44,48.21,50.298593410766294,49.61625904298556
2018-08-01 13:30:00,49.87,48.07,49.57280749039557,49.05438105691233
2018-08-16 13:30:00,51.3,50.14,51.08489098694374,49.628911501396594
2018-08-20 13:30:00,52.2336,51.585,51.603053961255505,51.14041133498048
2018-08-22 13:30:00,52.0,51.19,52.03411037540248,51.26879660113361
2018-08-24 13:30:00,53.59,52.94,52.49761262578175,51.46645214698417
2018-08-29 13:30:00,54.38,53.42,54.98241060829072,54.28595348380535
2018-09-14 13:30:00,53.9499,52.92,54.2409412022755,53.40326656095764
2018-09-17 13:30:00,54.29,53.2,53.523903812472845,52.800843702498234
2018-09-18 13:30:00,54.37,53.88,54.12625807056872,52.9084440943867
2018-09-28 13:30:00,55.59,54.5,54.794147858722205,54.15381819600477
2018-10-08 13:30:00,53.23,52.1021,52.94787245780723,50.08702747418728
2018-10-18 13:30:00,47.64,45.71,46.94158140429531,44.88748468578621
2018-10-19 13:30:00,46.66,45.17,46.73212455650574,44.67419233806526
2018-10-29 13:30:00,41.83,39.5801,42.034185812183836,38.9140706198959
2018-10-30 13:30:00,44.19,42.7601,42.66626611246644,40.28504258828299
2018-11-01 13:30:00,45.17,42.42,45.29052170625182,43.14159894146206
2018-11-08 14:30:00,47.0399,45.48,48.009920666857816,45.55059913034285
2018-11-23 14:30:00,41.04,40.06,39.86766248902519,37.42341840618052
2018-11-27 14:30:00,44.27,41.48,41.8257137145321,40.16797939772681
2018-11-30 14:30:00,47.11,45.6849,45.387280708347134,43.97661100101705
2018-12-10 14:30:00,40.7552,38.37,38.76110042348812,37.33530873553916
2018-12-11 14:30:00,41.2299,39.64,39.80227198834215,37.27877358506681
2018-12-21 14:30:00,29.71,27.48,33.56046714236808,30.552964877532627
2019-01-04 14:30:00,35.02,33.32,33.48846961368204,31.582331448934625
2019-01-14 14:30:00,36.95,35.77,35.98357186328392,35.76698838638477
2019-01-16 14:30:00,38.31,36.63,37.488229414831196,36.731893863100055
2019-01-31 14:30:00,41.35,40.44,41.58534900800354,39.86997311137446
2019-02-04 14:30:00,42.36,41.65,41.84349924270258,40.575319346074124
2019-02-15 14:30:00,44.64,43.64,44.41583072372102,43.75239430595313
2019-02-20 14:30:00,44.4,43.55,44.946461283102146,44.10003462044574
2019-02-28 14:30:00,45.66,44.69,44.797373624535595,44.101004347326906
2019-03-25 13:30:00,46.5823,45.32,45.695792132948576,44.58897650788817
2019-03-27 13:30:00,46.09,45.04,46.00450591935775,44.76181483127989
2019-04-01 13:30:00,48.52,47.94,48.95188478275081,47.85788532807204
2019-04-10 13:30:00,49.79,49.15,50.255358005502906,49.65654583419768
2019-04-11 13:30:00,50.5999,49.98,50.31023358923749,49.6468948904813
2019-04-17 13:30:00,50.45,49.5915,50.23715918074033,49.57447119589869
2019-04-22 13:30:00,51.8983,50.51,51.00753975981317,49.72678941840579
2019-04-30 13:30:00,52.81,51.14,52.33970027416363,51.309402393713754
2019-05-03 13:30:00,51.8599,49.54,52.430999073679146,51.070095164930734
2019-05-14 13:30:00,47.72,45.5515,46.971282766677476,45.45521619156884
2019-05-16 13:30:00,49.11,47.37,49.5626568193946,48.91072695636924
2019-05-17 13:30:00,47.49,46.35,48.36636404479292,46.836882348675886
2019-06-11 13:30:00,49.07,48.35,49.914129410370116,49.323185126948324
2019-06-12 13:30:00,49.42,48.75,49.900606777043464,48.59010464014795
2019-06-13 13:30:00,49.36,48.6,49.94473615897334,49.311259678331865
2019-06-17 13:30:00,51.21,49.9,49.93445754233753,49.144846657904075
2019-06-26 13:30:00,50.77,50.2,50.560934909591666,49.58766021139823
2019-07-05 13:30:00,53.47,52.85,54.60943316187822,53.06451690100347
2019-07-09 13:30:00,54.69,53.69,53.63917845404461,52.43062865344789
2019-07-10 13:30:00,54.66,53.9,54.90329592530346,54.28352127874749
2019-07-23 13:30:00,55.5,54.23,55.1811216287309,54.20356887394625
2019-07-30 13:30:00,55.29,51.971000000000004,55.3887805969155,54.32248331717046
2019-07-31 13:30:00,55.0568,51.36,53.77425293242115,52.11197002090034
2019-08-01 13:30:00,51.39,49.73,52.56746795492595,50.42484913611296
2019-08-19 13:30:00,49.85,48.63,50.73292074395145,49.93421272689859
2019-08-21 13:30:00,50.6361,48.81,50.73292074395145,49.843295910202315
2019-08-30 13:30:00,49.18,47.99,50.60632495728755,49.703169380478094
2019-09-05 13:30:00,52.81,52.1161,52.771666004525095,51.495811439977224
2019-09-11 13:30:00,54.75,53.6791,54.113197144112384,52.633423414953675
2019-09-25 13:30:00,52.88,51.6096,53.35339926038461,52.02632940718868
2019-09-26 13:30:00,52.89,50.67,52.75943218319538,51.37626954515159
2019-10-02 13:30:00,48.87,46.12,48.62600935218548,45.52913335231264
2019-10-03 13:30:00,50.96,49.214,49.777573137783016,47.98942034332225
2019-10-08 13:30:00,49.695,48.6,48.569300780864516,45.89644265427153
2019-10-14 13:30:00,53.49,52.06,52.225669812956475,51.493239226509424
2019-10-15 13:30:00,53.19,52.53,53.5654979031812,52.24097879256165
2019-10-29 13:30:00,55.95,54.5701,55.775110284360935,54.804271937098875
2019-10-31 13:30:00,56.8,56.0196,55.7564069638389,54.441117052496104
2019-11-18 14:30:00,60.38,59.525,60.07331699515849,59.43975908247004
2019-11-21 14:30:00,59.485,58.69,59.77133288372297,58.67875511262489
2019-11-25 14:30:00,61.24,60.55,61.20334669447787,60.26238792777472
2019-12-16 14:30:00,64.55,64.11,65.00879212136878,64.20055046822515
2019-12-30 14:30:00,66.22,64.9911,67.24018854970078,65.80228543696303
2019-12-31 14:30:00,67.91,66.46,66.33118022399991,65.64092749965772
2020-01-03 14:30:00,67.11,65.0661,67.44000611898218,66.25619787979821
2020-01-21 14:30:00,72.82,71.69,72.10002304836812,70.30249467809264
2020-01-22 14:30:00,72.12,70.5,72.22062636928767,70.40200015703306
2020-02-10 14:30:00,75.045,73.53,72.28746368517818,71.05440122556976
2020-02-18 14:30:00,76.33,75.27,74.52348752433004,72.98340883010303
2020-02-19 14:30:00,76.04,72.71,74.02785527934245,71.9596506542253
2020-02-27 14:30:00,50.26,44.61,56.516076488427274,51.23296245288205
2020-03-03 14:30:00,58.28,53.27,55.796361364637974,49.89748948013081
2020-03-04 14:30:00,55.7182,51.0,58.71455771193054,52.8690447408704
2020-03-05 14:30:00,50.4,45.95,55.31791082485309,49.54900965885101
2020-03-06 14:30:00,43.05,37.71,52.89032790630321,47.29369371387301
2020-03-11 13:30:00,34.39,26.76,39.79599771290269,35.96894662608686
2020-03-16 13:30:00,26.74,21.48,28.399772976257342,24.969935121313895
2020-03-25 13:30:00,27.8533,23.98,26.540491673030246,23.100830097828652
2020-03-30 13:30:00,27.9,25.6573,27.572108943330235,24.78418705401184
2020-03-31 13:30:00,24.2,21.91,28.456140820126155,26.43822696844592
2020-04-08 13:30:00,33.01,31.095,31.435926749490836,28.01210653231008
2020-04-14 13:30:00,32.37,30.89,33.879179882134316,32.79054185686812
2020-04-22 13:30:00,33.56,31.78,32.69024727918579,30.218602167795403
2020-04-28 13:30:00,37.45,35.85,35.75106381838906,34.167647400256975
2020-04-30 13:30:00,34.16,32.5,36.874392928174856,35.44696105938248
2020-05-11 13:30:00,37.04,34.15,36.83214075118472,35.9737840948151
2020-05-12 13:30:00,34.39,31.44,36.24873348124718,34.181885931248644
2020-05-13 13:30:00,33.5898,30.58,34.57636397692161,32.86327814510462
2020-05-14 13:30:00,33.99,32.26,33.97696651587831,31.689781977723996
2020-05-21 13:30:00,37.27,36.38,38.00846490247102,36.54459887422987
2020-05-22 13:30:00,39.76,38.4414,37.74390191675929,36.56103157770672
2020-06-04 13:30:00,47.61,45.9,44.49456029796366,42.848791322360505
2020-06-08 13:30:00,48.13,46.77,48.132409502837994,45.16957322133839
2020-06-11 13:30:00,41.765,37.72,41.003449876001056,37.62858237856514
2020-06-12 13:30:00,41.48,36.93,41.75436903875328,39.8327766512794
2020-06-16 13:30:00,43.965,42.52,44.43378197137692,42.66963623925945
2020-06-18 13:30:00,44.501000000000005,41.55,44.27206681260342,42.47477549359752
2020-06-23 13:30:00,42.84,39.34,44.4906030265585,43.277799447951146
2020-06-24 13:30:00,41.57,39.051,41.9086510988058,40.07209532877834
2020-06-26 13:30:00,40.22,38.06,40.24774705076578,37.84809998596838
2020-06-29 13:30:00,42.445,39.93,40.35789816295331,39.03865143263745
2020-06-30 13:30:00,43.14,42.0,42.32234603906893,41.37656918013468
