datetime,true_high,true_low,y_hat_high,y_hat_low
2000-01-25 14:30:00,141.54686999999998,140.09375,143.344448634673,140.89404442461705
2000-02-04 14:30:00,142.78125,141.4375,143.46355039289048,141.96587176063449
2000-02-10 14:30:00,141.9375,138.03125,142.2583219541863,140.8941189163843
2000-02-15 14:30:00,140.9375,138.79686999999998,141.88435817541713,139.1659510189523
2000-02-23 14:30:00,137.03125,133.09375,137.9248295491151,135.39823379973203
2000-02-24 14:30:00,136.71875,133.125,135.45756484477974,132.61006189392498
2000-02-25 14:30:00,136.6875,132.71875,135.26812195555058,132.16798816345394
2000-03-01 14:30:00,139.125,137.34375,139.02063701848476,137.01747109989998
2000-03-02 14:30:00,141.71875,139.71875,139.05249793200252,137.13579809526135
2000-03-03 14:30:00,141.34375,138.75,141.7810104380962,139.77195662259317
2000-03-07 14:30:00,137.84375,135.03125,138.64958949320157,136.17180790335703
2000-03-14 14:30:00,140.4375,136.0625,138.36292494535576,135.47117366501027
2000-03-15 14:30:00,146.84375,140.875,140.23162646740232,138.12541885579623
2000-03-16 14:30:00,148.0,145.4375,146.52052334969258,145.4626075153094
2000-03-22 14:30:00,153.46875,149.15625,151.00937154272572,149.19519586380738
2000-03-23 14:30:00,155.75,151.71875,152.84777276260328,150.92370935046316
2000-03-29 14:30:00,151.92186999999998,147.125,151.94828021112798,149.94521037356049
2000-04-03 13:30:00,153.0,141.39061999999998,151.66322651086327,149.69257158436537
2000-04-06 13:30:00,152.125,150.5,151.59166033403145,149.42781079217158
2000-04-20 13:30:00,143.3125,140.5,145.4024203572074,142.78901565801377
2000-04-28 13:30:00,148.48436999999998,145.84375,146.7871944258986,143.72731011049973
2000-05-01 13:30:00,147.125,144.125,147.91894514811108,145.76660588636986
2000-05-03 13:30:00,142.35936999999998,140.75,143.3712276845092,140.88122231362516
2000-05-22 13:30:00,140.8125,137.5625,141.44455234152437,138.40746293228864
2000-05-26 13:30:00,142.9375,139.46875,140.10066720520012,136.90949779371513
2000-06-06 13:30:00,148.0,146.0,147.6142499034234,145.4659869731276
2000-06-09 13:30:00,146.96875,144.875,147.92357792523322,145.54265143482382
2000-06-14 13:30:00,148.75,146.84375,149.0767036232276,146.49232509927162
2000-06-16 13:30:00,149.15625,146.25,147.92357792523322,145.53187815300487
2000-06-20 13:30:00,148.4375,146.89061999999998,148.76274282429563,146.49232509927162
2000-06-21 13:30:00,147.6875,145.0,148.76274282429563,146.49232509927162
2000-07-03 13:30:00,146.65625,144.375,147.6142499034234,145.8064665304853
2000-07-06 13:30:00,148.78125,146.25,146.5328775113861,144.98611460280935
2000-07-07 13:30:00,148.90625,147.53125,148.76737560141777,146.65327524226052
2000-07-11 13:30:00,150.125,148.6875,148.76737560141777,146.85714502390312
2000-07-14 13:30:00,151.98436999999998,150.6875,151.55757167866946,149.75259747441862
2000-07-19 13:30:00,150.625,148.8125,149.38648634118366,147.80120051184159
2000-07-21 13:30:00,148.85936999999998,146.5625,148.26592984454467,146.68421652421495
2000-07-25 13:30:00,147.15625,145.64061999999998,147.92357792523322,146.07907669996632
2000-07-26 13:30:00,146.625,144.6875,147.4703547828938,145.03825427474513
2000-07-28 13:30:00,144.125,142.0625,145.1277088751359,142.28315828031103
2000-08-07 13:30:00,148.8125,147.5,149.0767036232276,146.85714502390312
2000-08-24 13:30:00,151.625,150.9375,152.2243501774585,150.06362259056465
2000-08-28 13:30:00,151.875,150.90625,152.31132350950944,150.7904422204923
2000-08-29 13:30:00,151.5,150.34375,152.2243501774585,151.34833868912688
2000-09-11 13:30:00,150.25,148.4375,151.05083753676038,149.0748382110355
2000-09-12 13:30:00,149.34375,147.65625,149.44578500321666,147.30722587882426
2000-09-19 13:30:00,146.03125,143.15625,146.9051282231457,144.97134284176585
2000-09-22 13:30:00,146.0625,143.71875,146.8422055331959,144.84659341409454
2000-09-25 13:30:00,145.0,142.40625,145.71866653447756,142.76625808634694
2000-09-28 13:30:00,145.96875,143.625,147.02253134680416,144.97426162945666
2000-09-29 13:30:00,144.90625,143.14061999999998,145.40933851266774,142.771710385504
2000-10-02 13:30:00,145.75,142.28125,145.08713688167697,142.771710385504
2000-10-05 13:30:00,144.64061999999998,139.75,144.59328103976856,143.64686421135622
2000-10-11 13:30:00,137.59375,132.78125,138.42525529478598,135.38017204882743
2000-10-16 13:30:00,138.5625,134.40625,139.47278259687752,136.99940934899539
2000-10-24 13:30:00,139.5625,136.125,141.1743490767728,139.16575481595567
2000-10-27 13:30:00,141.09375,138.15625,139.64445454492372,138.1276615548762
2000-10-31 14:30:00,143.25,141.21875,143.6540356964356,141.90305521287166
2000-11-17 14:30:00,136.375,134.3125,138.31094565628706,135.92520441509322
2000-11-21 14:30:00,134.875,132.125,136.78198941991363,133.95109852289926
2000-11-29 14:30:00,133.5,129.75,134.58639850056747,132.08568240018622
2000-12-07 14:30:00,139.125,133.875,134.58383181021665,132.52775613065725
2000-12-11 14:30:00,138.8125,137.375,139.3061289782663,137.11092727305927
2000-12-14 14:30:00,133.125,130.5625,136.13175576066877,133.48538715184745
2000-12-15 14:30:00,133.46875,131.76561999999998,132.17370009178282,130.085073415852
2000-12-20 14:30:00,128.85936999999998,125.53125,128.85661706855814,125.83576685883143
2000-12-21 14:30:00,131.10936999999998,128.84375,129.240134343898,126.02500721635079
2000-12-22 14:30:00,132.34375,130.28125,132.21945777252049,129.30558868401758
2000-12-26 14:30:00,133.73436999999998,131.25,133.44608185216106,131.32573521403106
2000-12-28 14:30:00,134.28125,131.1875,134.39615854473735,132.43835352574695
2001-01-03 14:30:00,135.46875,133.0,135.7297738208975,132.48453356352897
2001-01-12 14:30:00,133.1875,131.51561999999998,133.40434346504603,131.32573521403106
2001-01-17 14:30:00,135.70311999999998,132.9375,134.29398407603466,131.9962797952759
2001-01-19 14:30:00,135.78125,133.5625,135.6174786858273,133.39160485533355
2001-02-01 14:30:00,137.99001,134.75,138.2235090838297,136.56338375982878
2001-02-12 14:30:00,134.17,132.0,133.98745106680187,131.64779719652503
2001-02-14 14:30:00,133.52,132.5,133.37835248490674,131.32814241837596
2001-02-22 14:30:00,125.53998999999999,121.8,127.62823449856329,124.48967039946264
2001-03-01 14:30:00,125.64998999999999,122.3,126.18165772928762,123.22453623776944
2001-03-07 14:30:00,127.24001000000001,126.14,127.65602990789498,125.41376233118392
2001-03-12 14:30:00,120.44,117.53,121.27744942730479,117.2941455688856
2001-03-13 14:30:00,119.28998999999999,115.75,121.7171639256966,117.62104641455707
2001-03-14 14:30:00,118.86,117.36,119.63781630035737,115.94430416721833
2001-03-15 14:30:00,117.39998999999999,114.81,119.42463272409397,117.27087564840873
2001-04-17 13:30:00,126.0,120.69,119.84250250458628,116.91085284199883
2001-04-18 13:30:00,125.84,123.58,124.85717108474452,122.53402544907196
2001-04-24 13:30:00,123.67,120.95,122.95225112159518,120.54679085742212
2001-04-27 13:30:00,127.27,124.67,126.20541886045157,124.56267159623397
2001-04-30 13:30:00,127.14998999999999,124.60001000000001,125.93796149547293,124.1085374688074
2001-05-03 13:30:00,127.35001000000001,123.44,125.70051282308772,123.9086725376206
2001-05-23 13:30:00,130.0,128.55,130.46351267728298,128.43854067253127
2001-05-24 13:30:00,129.7,127.89998999999999,130.02689586178153,128.39895212249752
2001-06-01 13:30:00,127.42998999999999,126.08,127.63406525845181,125.33739020688277
2001-06-06 13:30:00,128.35001,127.0,128.5051460616236,126.8962464189821
2001-06-18 13:30:00,122.89,120.89,123.31643075484125,120.35070607784456
2001-06-21 13:30:00,123.59899999999999,122.16,124.49439693287798,122.90431687387436
